customer_id,age_group,gender,country,customer_segment,account_type,transaction_id,transaction_date,transaction_amount,transaction_type,channel,merchant_category,fraud_flag,credit_score,risk_rating,complaint_count,mobile_app_usage,internet_banking_usage,login_frequency,income_band,loan_balance,deposit_balance,repayment_status,branch_code,transaction_status,processing_time
CUST01312,36-45,,kenya,SME,Savings,TXN000270,14/08/2024,171.5,WITHDRAWAL,ATM,Fuel,,,low,0,0,TRUE,,150k-500k,,586041.52,Default,BR005,Failed,-2
CUST01001,18-25,female,SOUTH AFRICA,Corporate,Current,TXN000532,08/14/2024,2285.09,WITHDRAWAL,POS,Restaurants,0,1500,Low,0,Yes,Yes,9999,500k-1M,222066.53,591331.51,current,BR005,Reversed,600
CUST01377,18-25,F,Uganda,Affluent,Current,TXN000502,01/04/2024,11953.76,Payment,mobile app,Telecom,0,1500,High,2,Y,Yes,9999,>1M,452681.15,474349.73,Default,BR002,Failed,1.55
CUST01060,36-45,male,Uganda,Retail,Current,TXN000027,03/09/2024,5978.97,Withdrawal,ATM,Travel,No,999,low,1,1,,9999,,480054.39,758072.16,current,BR004,Pending,
CUST01281,26-35,F,KENYA,SME,savings,TXN000375,16/10/2024,2258.83,Airtime,mobile app,Utilities,,1500,Med,0,N,TRUE,23,<50k,,585601.29,LATE,BR002,Completed,-2
CUST01276,56-65,F,Ghana,,Current,TXN000600,11/03/2024,10866.61,Airtime,Branch,Education,1,689,Med,,0,FALSE,9999,<50k,,433581.42,LATE,BR005,Pending,600
CUST01207,,female,Tanzania,,savings,TXN000580,01/06/2024,160,Withdrawal,ATM,Groceries,1,335,HIGH,-1,1,,,<50k,495710.98,369370.5,Default,br007,Reversed,600
CUST01171,65+,M,Nigria,Affluent,CURRENT,TXN000109,17/02/2024,7562.06,Withdrawal,mobile app,Utilities,0,,HIGH,2,N,Yes,9999,>1M,139912.64,737019.52,Current,BR004,Failed,600
CUST01259,56-65,Male,GHANA,Student,Savings,TXN000517,22/09/2024,3107.95,Withdrawal,Branch,Misc,0,-50,Med,-1,,No,9999,150k-500k,,704578.41,N/A,BR001,Pending,7.92
CUST01077,46-55,female,South Africa,Corporate,CURRENT,TXN000229,16/06/2024,1387.86,Airtime,atm,Education,,1500,High,2,N,Yes,18,>1M,31474.75,667958.01,Late,br007,Pending,-2
CUST01274,36-45,male,TZ,,CURRENT,TXN000105,01/02/2024,3531.78,deposit,Internet Banking,Groceries,No,999,Medium,,,No,3,500k-1M,,92789.27,Default,BR005,completed,4.94
CUST01075,36-45,male,Uganda,,savings,TXN000379,08/17/2024,4307.8,Withdrawal,USSD,Misc,0,809,High,3,0,FALSE,23,150k-500k,372182.56,736517.8,N/A,BR005,Reversed,3.08
CUST01412,,,S. Africa,SME,Current,TXN000543,04/03/2024,6748.12,deposit,POS,Travel,0,999,Med,2,0,FALSE,9999,500k-1M,,85197.44,N/A,BR005,Pending,
CUST01369,65+,F,TZ,Student,Savings,TXN000564,11/01/2024,4683.54,WITHDRAWAL,mobile app,,No,999,High,0,Yes,,56,<50k,,201679.01,N/A,BR002,Failed,
CUST01122,56-65,F,S. Africa,,Savings,TXN000579,07/10/2024,937.51,Withdrawal,Mobile App,Misc,0,,Med,3,Y,Yes,9999,50k-150k,110939.41,644758.39,N/A,BR002,Failed,600
CUST01263,65+,F,Tanzania,,savings,TXN000227,12/07/2024,470.48,WITHDRAWAL,Branch,Restaurants,,999,High,0,0,,45,150k-500k,280379.1,110724.65,current,BR-006,Reversed,2.75
CUST01203,18-25,Male,Rwanda,Student,CURRENT,TXN000414,14/12/2024,682.89,Deposit,ATM,Healthcare,0,,HIGH,1,0,Yes,,50k-150k,327637.98,654636.71,Current,BR-006,completed,7.03
CUST01150,56-65,M,Rwanda,Affluent,Savings,TXN000176,13/09/2024,3345.32,deposit,Internet Banking,Groceries,0,1500,HIGH,-1,,,9999,150k-500k,-1000,124020.38,current,BR002,Pending,-2
CUST01184,,M,TZ,SME,Savings,TXN000135,09/08/2024,5365900,WITHDRAWAL,mobile app,Education,0,346,low,,0,No,,,-1000,214647.52,Late,BR001,Failed,-2
CUST01185,18-25,M,EGYPT,Affluent,CURRENT,TXN000399,14/04/2024,6100.87,Deposit,Mobile App,Retail,0,312,HIGH,3,0,TRUE,,>1M,,370179.41,Default,BR001,Reversed,600
CUST01005,18-25,M,Egypt,Corporate,Wallet,TXN000352,25/06/2024,3209.09,Payment,POS,Telecom,0,,Med,0,1,,9999,,,36544.49,Current,BR003,Reversed,-2
CUST01172,65+,female,KENYA,SME,savings,TXN000183,17/12/2024,-3389.3,Withdrawal,Branch,Utilities,1,999,High,2,1,FALSE,9999,500k-1M,65187.59,384738,Default,BR-006,completed,600
CUST01225,65+,M,GHANA,Corporate,CURRENT,TXN000495,12/02/2024,8976.81,Airtime,atm,Groceries,1,999,HIGH,1,Yes,No,9999,>1M,,733411.21,N/A,BR002,Pending,
CUST01043,36-45,,NIGERIA,,Savings,TXN000346,25/03/2024,784.39,deposit,Internet Banking,Restaurants,0,1500,Medium,,0,TRUE,,500k-1M,174192.84,216874.62,N/A,BR-006,Reversed,-2
CUST01276,26-35,F,Egypt,Corporate,Fixed Deposit,TXN000582,03/02/2024,1052.48,Transfer,ATM,Retail,0,651,Medium,-1,N,No,9999,>1M,78839.05,485254.67,current,BR004,Completed,4.1
CUST01057,65+,male,Ghana,Retail,Savings,TXN000192,21/08/2024,1997.35,Transfer,Mobile App,Healthcare,Yes,,Med,3,0,No,,500k-1M,,553373.94,LATE,br007,completed,
CUST01126,26-35,Male,Ghana,SME,Wallet,TXN000336,05/04/2024,1147.89,Payment,ATM,,No,,Medium,0,N,Yes,9999,<50k,251166.97,150935.2,Current,BR004,Reversed,
CUST01194,65+,Female,Rwanda,Retail,Fixed Deposit,TXN000082,19/10/2024,1475.12,deposit,mobile app,Retail,1,1500,Medium,-1,0,FALSE,,50k-150k,,250337.62,Default,BR002,Reversed,
CUST01371,46-55,male,Rwanda,Affluent,Savings,TXN000267,07/12/2024,5011.12,Payment,POS,Education,,-50,Medium,3,Yes,TRUE,9999,>1M,,93552.59,Late,BR005,Pending,-2
CUST01380,36-45,Female,Kenya,SME,CURRENT,TXN000169,05/11/2024,730460,Withdrawal,Internet Banking,Groceries,0,1500,Low,0,,FALSE,33,,-1000,124219.49,Default,br007,Pending,600
CUST01405,18-25,Female,Uganda,Affluent,savings,TXN000415,23/05/2024,7122.61,Airtime,Branch,Travel,0,1500,Low,1,Y,FALSE,12,500k-1M,-1000,460960.95,LATE,BR004,Pending,600
CUST01028,26-35,Male,Ghana,SME,Savings,TXN000349,05/07/2024,13086.15,WITHDRAWAL,Internet Banking,Education,No,686,Med,1,Yes,Yes,9999,50k-150k,-1000,696381.58,LATE,BR005,Pending,-2
CUST01400,46-55,female,Egypt,Corporate,Savings,TXN000106,06/10/2024,1860.03,Transfer,Internet Banking,Retail,0,575,Low,1,,FALSE,9999,>1M,-1000,780040.47,LATE,BR-006,Completed,600
CUST01030,36-45,male,Uganda,Student,Wallet,TXN000560,13/02/2024,3799.99,Airtime,Branch,Retail,,999,Med,0,N,,9999,50k-150k,143831.38,493107.88,current,BR002,completed,600
CUST01401,26-35,male,NIGERIA,Retail,Wallet,TXN000200,04/09/2024,9783.69,Deposit,USSD,Groceries,0,1500,Med,0,Y,FALSE,9999,>1M,,114636.04,Current,BR003,Reversed,
CUST01141,26-35,F,Nigeria,Retail,Savings,TXN000228,10/03/2024,1866.05,Deposit,Mobile App,Telecom,1,-50,High,2,0,,9999,<50k,,496761.01,LATE,BR002,Reversed,6.42
CUST01120,36-45,female,Tanzania,Corporate,Fixed Deposit,TXN000401,2024-13-45,322.58,Payment,USSD,,0,823,Low,0,Y,,9999,50k-150k,-1000,341180.26,Default,BR001,Pending,2.34
CUST01144,36-45,Male,Uganda,Student,CURRENT,TXN000051,10/06/2024,12345.67,deposit,mobile app,Telecom,1,999,HIGH,1,Yes,,,,-1000,681253.01,Current,BR003,completed,
CUST01169,,female,Kenya,Corporate,Current,TXN000546,28/10/2024,"NGN 22,414.52",Transfer,Internet Banking,Misc,0,-50,Med,-1,No,No,,>1M,,86030.78,Current,BR004,completed,4.79
CUST01370,56-65,,SOUTH AFRICA,Affluent,Wallet,TXN000137,02/25/2024,2928.38,Payment,POS,Fuel,0,1500,High,2,Y,FALSE,9999,150k-500k,-1000,43652.89,Current,BR005,Failed,
CUST01415,56-65,male,Uganda,Student,CURRENT,TXN000253,01/12/2024,"NGN 1,281.02",WITHDRAWAL,ATM,Misc,No,1500,Med,-1,Y,FALSE,56,50k-150k,-1000,208776.06,LATE,BR004,Failed,600
CUST01274,,,Nigeria,Corporate,Wallet,TXN000191,20/05/2024,2403.07,Deposit,Internet Banking,Education,No,,Med,,Yes,,9999,500k-1M,382579.94,151880.27,Current,BR-006,completed,-2
CUST01341,18-25,Male,kenya,,CURRENT,TXN000302,13/08/2024,5186.37,Transfer,mobile app,Fuel,1,1500,low,1,Yes,Yes,,<50k,205048.03,202213.29,Current,BR003,Completed,600
CUST01211,18-25,Female,Uganda,Corporate,savings,TXN000362,11/10/2024,11228.18,Transfer,Internet Banking,,0,999,low,,Y,TRUE,,50k-150k,336650.41,720149.8,current,BR004,Failed,3.37
CUST01115,26-35,Female,Tanzania,Student,Fixed Deposit,TXN000144,23/08/2024,5987.06,Withdrawal,ATM,Telecom,0,1500,High,,Yes,No,9999,>1M,,32507.39,Current,br007,completed,-2
CUST01023,36-45,Female,kenya,SME,Fixed Deposit,TXN000201,18/10/2024,5812.82,Airtime,Mobile App,Fuel,0,-50,HIGH,,No,TRUE,12,150k-500k,-1000,255319.83,current,BR003,Pending,3.58
CUST01275,26-35,F,RSA,Retail,Current,TXN000404,25/05/2024,4484.72,Airtime,atm,Utilities,,999,Medium,1,Yes,Yes,,<50k,252512.97,460809.4,N/A,BR001,Failed,
CUST01342,26-35,M,NIGERIA,Affluent,Savings,TXN000472,21/12/2024,,Transfer,Internet Banking,Fuel,0,636,HIGH,2,,Yes,,>1M,,286871.15,LATE,BR003,Reversed,-2
CUST01266,36-45,Male,Rwanda,Corporate,savings,TXN000403,21/06/2024,1254.37,Payment,Branch,Education,,,low,0,,TRUE,,50k-150k,157408.19,554458.51,current,br007,Failed,600
CUST01236,56-65,F,RSA,,savings,TXN000537,19/10/2024,770.19,deposit,mobile app,Retail,0,,HIGH,0,N,No,,500k-1M,,542020.33,Late,BR005,Reversed,600
CUST01201,26-35,M,Ghana,Affluent,CURRENT,TXN000187,13/12/2024,1703.36,Airtime,Branch,Travel,0,,Medium,-1,Yes,TRUE,,>1M,445201.04,755309.36,Late,BR004,Pending,
CUST01067,56-65,M,KENYA,Affluent,Current,TXN000258,25/08/2024,4955.02,Withdrawal,atm,Groceries,,566,Medium,0,No,FALSE,,50k-150k,,226340.41,Current,BR002,Failed,-2
CUST01264,56-65,female,SOUTH AFRICA,Student,Wallet,TXN000275,10/16/2024,2422.81,deposit,mobile app,Education,1,1500,Med,0,Yes,FALSE,56,500k-1M,,62458.15,LATE,BR004,Failed,600
CUST01064,65+,M,Uganda,Retail,Savings,TXN000384,17/11/2024,2485.6,deposit,ATM,Fuel,0,1500,HIGH,0,Yes,TRUE,9999,50k-150k,-1000,77919.25,current,BR-006,Reversed,600
CUST01205,18-25,Male,NIGERIA,Corporate,savings,TXN000351,01/06/2024,1992.24,Withdrawal,USSD,Telecom,Yes,1500,HIGH,1,0,FALSE,,<50k,,517317.76,Current,BR002,completed,1.64
CUST01048,26-35,F,Nigria,,CURRENT,TXN000181,20/02/2024,1758.09,deposit,USSD,Groceries,0,-50,Med,0,Y,TRUE,9999,>1M,199899.12,587412.76,N/A,BR001,Completed,600
CUST01405,56-65,,Uganda,Affluent,Wallet,TXN000555,07/06/2024,6585.96,Deposit,ATM,Education,0,,Medium,0,1,FALSE,9999,<50k,373867.17,780909.81,current,BR003,Completed,600
CUST01161,,Male,Nigria,Student,CURRENT,TXN000287,08-May-24,NGN 865.71,Deposit,atm,Fuel,No,,High,0,No,No,,<50k,-1000,500235.76,Default,BR005,Failed,600
CUST01211,18-25,M,South Africa,Corporate,Current,TXN000172,01/12/2024,805.56,Withdrawal,Mobile App,Telecom,Yes,-50,Low,1,0,,31,500k-1M,160321.86,39705.66,Late,BR003,Reversed,
CUST01206,65+,M,Tanzania,Student,Fixed Deposit,TXN000128,18/11/2024,5110.24,Withdrawal,USSD,Utilities,No,999,low,2,N,Yes,9999,50k-150k,497376.87,274533.64,LATE,BR003,completed,600
CUST01241,,Female,RSA,Affluent,savings,TXN000032,18/06/2024,3205.29,WITHDRAWAL,mobile app,Education,1,,High,1,,FALSE,9999,50k-150k,133586.33,226271.19,LATE,BR002,completed,600
CUST01111,18-25,,Rwanda,Corporate,Current,TXN000040,2024-13-45,12027.59,Deposit,Branch,,,999,Medium,0,N,TRUE,12,50k-150k,,73338.74,Default,br007,Failed,1.78
CUST01187,56-65,Female,nigeria,Corporate,Wallet,TXN000583,03/10/2024,1085.39,WITHDRAWAL,ATM,Travel,0,1500,Medium,3,0,Yes,9999,,64393.22,751076.17,N/A,BR001,Pending,7.56
CUST01391,26-35,F,RSA,SME,CURRENT,TXN000468,01/06/2024,6172.97,deposit,Mobile App,Healthcare,0,-50,High,0,,TRUE,4,>1M,,112352.27,Current,br007,completed,
CUST01023,26-35,female,NIGERIA,SME,savings,TXN000340,15/09/2024,5399.31,Airtime,USSD,Retail,1,-50,Medium,0,N,,9999,150k-500k,,485774.7,LATE,BR003,completed,1.73
CUST01254,18-25,Male,S. Africa,Affluent,Current,TXN000391,11/09/2024,3379.32,Deposit,Branch,Retail,0,999,High,-1,Yes,FALSE,9999,500k-1M,188059.11,455321.94,LATE,BR003,Completed,-2
CUST01092,18-25,female,EGYPT,,Current,TXN000400,09/12/2024,1201.94,Transfer,ATM,Misc,0,,High,-1,1,Yes,14,>1M,327300.41,547553.11,LATE,BR001,completed,-2
CUST01121,18-25,,nigeria,Affluent,CURRENT,TXN000370,25/06/2024,71.99,Transfer,mobile app,Utilities,0,1500,HIGH,0,,FALSE,9999,150k-500k,459017.24,269911.9,N/A,BR005,Completed,600
CUST01389,26-35,,NIGERIA,Retail,Wallet,TXN000031,27-Nov-24,1242.75,Withdrawal,atm,Retail,Yes,1500,HIGH,0,Yes,,51,,,440671.21,Default,BR004,Reversed,4.46
CUST01073,18-25,Male,GHANA,Corporate,savings,TXN000276,05/09/2024,4967.4,Deposit,POS,Retail,1,-50,High,,No,FALSE,30,150k-500k,-1000,295465.65,Default,BR004,Completed,600
